id,distritos_id,entidades_id,seccion,tipossecciones_id,distritosfederales_id,municipios_id
,11,32,1072,2,2,36
,11,32,1073,2,2,36
,11,32,1075,2,2,36
,11,32,1076,2,2,36
,11,32,1078,2,2,36
,11,32,1079,2,2,36
,11,32,1675,1,4,53
,11,32,1676,3,4,53
,11,32,1677,3,4,53
,11,32,1678,3,4,53
,11,32,1679,3,4,53
,11,32,1680,2,4,53
,11,32,1681,2,4,53
,11,32,1682,2,4,53
,11,32,1683,3,4,53
,11,32,1684,1,4,53
,11,32,1685,1,4,53
,11,32,1686,3,4,53
,12,32,73,1,3,7
,12,32,74,3,3,7
,12,32,75,1,3,7
,12,32,76,1,3,7
,12,32,77,1,3,7
,12,32,78,1,3,7
,12,32,79,1,3,7
,12,32,80,1,3,7
,12,32,82,2,3,7
,12,32,83,2,3,7
,12,32,84,2,3,7
,12,32,85,2,3,7
,12,32,86,2,3,7
,12,32,87,2,3,7
,12,32,91,2,3,7
,12,32,92,2,3,7
,12,32,93,2,3,7
,12,32,94,2,3,7
,12,32,95,2,3,7
,12,32,96,2,3,7
,12,32,98,2,3,7
,12,32,99,2,3,7
,12,32,386,1,3,14
,12,32,387,3,3,14
,12,32,388,1,3,14
,12,32,389,3,3,14
,12,32,390,3,3,14
,12,32,391,1,3,14
,12,32,392,2,3,14
,12,32,393,2,3,14
,12,32,394,2,3,14
,12,32,395,2,3,14
,12,32,396,2,3,14
,12,32,397,1,3,14
,12,32,398,3,3,14
,12,32,399,2,3,14
,12,32,400,2,3,14
,12,32,401,2,3,14
,12,32,402,2,3,14
,12,32,403,2,3,14
,12,32,404,2,3,14
,12,32,405,2,3,14
,12,32,406,3,3,14
,12,32,407,1,3,14
,12,32,408,2,3,14
,12,32,409,2,3,14
,12,32,410,2,3,14
,12,32,411,2,3,14
,12,32,412,2,3,14
,12,32,413,2,3,14
,12,32,414,2,3,14
,12,32,415,2,3,14
,12,32,416,2,3,14
,12,32,417,2,3,14
,12,32,418,2,3,14
,12,32,419,2,3,14
,12,32,420,2,3,14
,12,32,421,2,3,14
,12,32,422,2,3,14
,12,32,423,2,3,14
,12,32,424,2,3,14
,12,32,425,2,3,14
,12,32,426,2,3,14
,12,32,427,2,3,14
,12,32,808,3,3,26
,12,32,809,3,3,26
,12,32,810,3,3,26
,12,32,811,3,3,26
,12,32,812,2,3,26
,12,32,813,2,3,26
,12,32,814,2,3,26
,12,32,815,2,3,26
,12,32,816,2,3,26
,12,32,817,2,3,26
,12,32,819,2,3,26
,12,32,820,2,3,26
,12,32,821,2,3,26
,12,32,822,1,3,26
,12,32,823,1,3,26
,12,32,824,2,3,26
,12,32,826,2,3,26
,12,32,827,2,3,26
,12,32,828,2,3,26
,12,32,829,2,3,26
,12,32,831,2,3,26
,12,32,832,2,3,26
,12,32,834,2,3,26
,12,32,835,2,3,26
,12,32,836,2,3,26
,12,32,837,2,3,26
,12,32,838,2,3,26
,12,32,839,2,3,26
,12,32,841,2,3,26
,12,32,842,2,3,26
,12,32,843,2,3,26
,12,32,844,2,3,26
,12,32,845,2,3,26
,12,32,846,2,3,26
,12,32,847,2,3,26
,12,32,849,2,3,26
,12,32,850,2,3,26
,12,32,851,2,3,26
,12,32,853,2,3,26
,12,32,854,2,3,26
,12,32,856,2,3,26
,12,32,859,2,3,26
,12,32,860,2,3,26
,12,32,861,2,3,26
,12,32,862,2,3,26
,12,32,863,2,3,26
,12,32,866,2,3,26
,12,32,867,2,3,26
,12,32,868,3,3,27
,12,32,869,2,3,27
,12,32,870,2,3,27
,12,32,871,2,3,27
,12,32,873,2,3,27
,12,32,874,2,3,27
,12,32,875,2,3,27
,12,32,1283,3,3,41
,12,32,1284,3,3,41
,12,32,1285,2,3,41
,12,32,1286,2,3,41
,12,32,1287,2,3,41
,12,32,1609,3,3,51
,12,32,1610,1,3,51
,12,32,1611,3,3,51
,12,32,1612,3,3,51
,12,32,1613,3,3,51
,12,32,1614,3,3,51
,12,32,1615,3,3,51
,12,32,1616,2,3,51
,12,32,1617,2,3,51
,12,32,1618,2,3,51
,12,32,1619,2,3,51
,12,32,1620,2,3,51
,12,32,1621,2,3,51
,12,32,1622,2,3,51
,12,32,1623,2,3,51
,12,32,1624,2,3,51
,12,32,1625,2,3,51
,12,32,1626,2,3,51
,12,32,1627,2,3,51
,12,32,1628,2,3,51
,12,32,1629,2,3,51
,12,32,1630,2,3,51
,12,32,1631,2,3,51
,12,32,1632,2,3,51
,12,32,1633,1,3,51
,12,32,1634,1,3,51
,12,32,1635,2,3,51
,12,32,1636,3,3,51
,12,32,1637,3,3,51
,12,32,1638,1,3,51
,12,32,1639,3,3,51
,12,32,1640,3,3,51
,12,32,1641,3,3,51
,12,32,1642,2,3,51
,12,32,1643,2,3,51
,12,32,1644,2,3,51
,12,32,1645,2,3,51
,12,32,1646,2,3,51
,12,32,1647,2,3,51
,12,32,1648,2,3,51
,12,32,1650,2,3,51
,12,32,1652,2,3,51
,12,32,1653,2,3,51
,12,32,1654,2,3,51
,12,32,1655,2,3,51
,12,32,1656,2,3,51
,13,32,763,1,2,24
,13,32,764,1,2,24
,13,32,765,3,2,24
,13,32,766,3,2,24
,13,32,767,1,2,24
,13,32,768,1,2,24
,13,32,769,3,2,24
,13,32,770,1,2,24
,13,32,771,2,2,24
,13,32,772,1,2,24
,13,32,773,1,2,24
,13,32,774,1,2,24
,13,32,775,1,2,24
,13,32,776,3,2,24
,13,32,777,1,2,24
,13,32,778,1,2,24
,13,32,779,2,2,24
,13,32,780,2,2,24
,13,32,781,2,2,24
,13,32,782,2,2,24
,13,32,783,2,2,24
,13,32,784,2,2,24
,13,32,785,3,2,24
,13,32,786,3,2,24
,13,32,787,2,2,24
,13,32,788,2,2,24
,13,32,789,2,2,24
,13,32,790,2,2,24
,13,32,791,2,2,24
,13,32,792,2,2,24
,13,32,793,2,2,24
,13,32,1020,3,4,35
,13,32,1021,3,4,35
,13,32,1022,2,4,35
,13,32,1023,2,4,35
,13,32,1024,2,4,35
,13,32,1025,1,4,35
,13,32,1026,1,4,35
,13,32,1027,2,4,35
,13,32,1028,2,4,35
,13,32,1029,2,4,35
,13,32,1030,2,4,35
,13,32,1031,2,4,35
,13,32,1032,2,4,35
,13,32,1033,2,4,35
,13,32,1034,2,4,35
,13,32,1035,2,4,35
,13,32,1659,3,4,52
,13,32,1660,1,4,52
,13,32,1661,1,4,52
,13,32,1662,3,4,52
,13,32,1663,2,4,52
,13,32,1664,2,4,52
,13,32,1665,2,4,52
,13,32,1666,2,4,52
,13,32,1667,2,4,52
,13,32,1668,2,4,52
,13,32,1669,2,4,52
,13,32,1670,2,4,52
,13,32,1671,2,4,52
,13,32,1672,2,4,52
,13,32,1673,2,4,52
,14,32,1094,3,4,38
,14,32,1095,3,4,38
,14,32,1096,1,4,38
,14,32,1097,3,4,38
,14,32,1098,2,4,38
,14,32,1099,2,4,38
,14,32,1100,2,4,38
,14,32,1101,2,4,38
,14,32,1102,2,4,38
,14,32,1103,2,4,38
,14,32,1104,2,4,38
,14,32,1105,2,4,38
,14,32,1106,2,4,38
,14,32,1107,2,4,38
,14,32,1108,2,4,38
,14,32,1109,2,4,38
,14,32,1110,2,4,38
,14,32,1111,2,4,38
,14,32,1112,2,4,38
,14,32,1113,2,4,38
,14,32,1114,2,4,38
,14,32,1115,2,4,38
,14,32,1116,2,4,38
,14,32,1117,2,4,38
,14,32,1118,1,4,38
,14,32,1119,3,4,38
,14,32,1120,3,4,38
,14,32,1121,1,4,38
,14,32,1122,2,4,38
,14,32,1123,2,4,38
,14,32,1124,2,4,38
,14,32,1125,2,4,38
,14,32,1126,2,4,38
,14,32,1127,2,4,38
,14,32,1128,2,4,38
,14,32,1129,2,4,38
,14,32,1130,1,4,38
,14,32,1131,3,4,38
,14,32,1132,2,4,38
,14,32,1133,2,4,38
,14,32,1134,2,4,38
,14,32,1135,2,4,38
,14,32,1136,2,4,38
,14,32,1137,2,4,38
,14,32,1138,2,4,38
,14,32,1139,2,4,38
,14,32,1140,2,4,38
,14,32,1141,3,4,38
,14,32,1142,2,4,38
,14,32,1143,1,4,38
,14,32,1144,3,4,38
,14,32,1145,2,4,38
,14,32,1146,2,4,38
,14,32,1147,2,4,38
,14,32,1148,2,4,38
,14,32,1149,2,4,38
,14,32,1150,1,4,38
,14,32,1151,3,4,38
,14,32,1152,1,4,38
,14,32,1153,1,4,38
,14,32,1154,2,4,38
,14,32,1155,2,4,38
,14,32,1156,2,4,38
,14,32,1157,2,4,38
,14,32,1158,2,4,38
,14,32,1159,2,4,38
,14,32,1160,2,4,38
,14,32,1161,2,4,38
,14,32,1162,2,4,38
,14,32,1163,2,4,38
,14,32,1164,2,4,38
,14,32,1165,2,4,38
,14,32,1166,2,4,38
,14,32,1167,2,4,38
,14,32,1169,2,4,38
,14,32,1170,2,4,38
,14,32,1171,2,4,38
,14,32,1172,2,4,38
,14,32,1174,2,4,38
,14,32,1175,2,4,38
,14,32,1176,2,4,38
,14,32,1177,2,4,38
,14,32,1178,2,4,38
,14,32,1179,2,4,38
,14,32,1180,2,4,38
,14,32,1181,2,4,38
,14,32,1182,2,4,38
,14,32,1183,2,4,38
,14,32,1184,2,4,38
,14,32,1185,2,4,38
,14,32,1186,2,4,38
,14,32,1187,2,4,38
,14,32,1189,2,4,38
,14,32,1190,2,4,38
,14,32,1191,3,4,38
,14,32,1687,3,4,54
,14,32,1688,3,4,54
,14,32,1689,3,4,54
,14,32,1690,2,4,54
,14,32,1691,2,4,54
,14,32,1692,2,4,54
,14,32,1693,2,4,54
,14,32,1694,2,4,54
,14,32,1695,2,4,54
,14,32,1696,2,4,54
,14,32,1697,2,4,54
,14,32,1698,2,4,54
,14,32,1699,2,4,54
,14,32,1700,2,4,54
,14,32,1701,2,4,54
,14,32,1702,2,4,54
,14,32,1703,2,4,54
,14,32,1704,2,4,54
,14,32,1705,2,4,54
,14,32,1706,2,4,54
,14,32,1707,2,4,54
,14,32,1708,2,4,54
,14,32,1709,2,4,54
,14,32,1710,2,4,54
,15,32,14,3,2,2
,15,32,15,3,2,2
,15,32,16,2,2,2
,15,32,17,3,2,2
,15,32,18,3,2,2
,15,32,19,2,2,2
,15,32,20,2,2,2
,15,32,21,2,2,2
,15,32,428,3,2,15
,15,32,429,2,2,15
,15,32,430,2,2,15
,15,32,433,2,2,15
,15,32,435,2,2,15
,15,32,552,1,2,18
,15,32,553,3,2,18
,15,32,554,3,2,18
,15,32,555,2,2,18
,15,32,556,2,2,18
,15,32,557,2,2,18
,15,32,558,2,2,18
,15,32,559,2,2,18
,15,32,560,2,2,18
,15,32,562,2,2,18
,15,32,563,2,2,18
,15,32,564,2,2,18
,15,32,565,2,2,18
,15,32,566,3,2,19
,15,32,567,3,2,19
,15,32,568,1,2,19
,15,32,569,1,2,19
,15,32,570,1,2,19
,15,32,571,1,2,19
,15,32,572,1,2,19
,15,32,573,3,2,19
,15,32,574,1,2,19
,15,32,575,1,2,19
,15,32,576,3,2,19
,15,32,577,1,2,19
,15,32,578,1,2,19
,15,32,579,1,2,19
,15,32,580,3,2,19
,15,32,581,3,2,19
,15,32,582,1,2,19
,15,32,583,3,2,19
,15,32,584,2,2,19
,15,32,586,2,2,19
,15,32,587,2,2,19
,15,32,588,2,2,19
,15,32,589,2,2,19
,15,32,590,2,2,19
,15,32,591,2,2,19
,15,32,593,2,2,19
,15,32,594,2,2,19
,15,32,596,2,2,19
,15,32,599,2,2,19
,15,32,600,2,2,19
,15,32,601,2,2,19
,15,32,602,2,2,19
,15,32,603,2,2,19
,15,32,604,2,2,19
,15,32,605,2,2,19
,15,32,965,1,2,34
,15,32,966,3,2,34
,15,32,967,1,2,34
,15,32,968,1,2,34
,15,32,969,1,2,34
,15,32,970,1,2,34
,15,32,971,1,2,34
,15,32,972,1,2,34
,15,32,973,3,2,34
,15,32,974,1,2,34
,15,32,975,1,2,34
,15,32,976,1,2,34
,15,32,977,1,2,34
,15,32,978,3,2,34
,15,32,979,3,2,34
,15,32,980,2,2,34
,15,32,981,2,2,34
,15,32,982,3,2,34
,15,32,983,3,2,34
,15,32,984,2,2,34
,15,32,987,2,2,34
,15,32,993,2,2,34
,15,32,994,2,2,34
,15,32,995,2,2,34
,15,32,996,2,2,34
,15,32,997,2,2,34
,15,32,998,2,2,34
,15,32,999,3,2,34
,15,32,1000,3,2,34
,15,32,1001,2,2,34
,15,32,1002,2,2,34
,15,32,1003,2,2,34
,15,32,1004,2,2,34
,15,32,1005,2,2,34
,15,32,1007,2,2,34
,15,32,1012,2,2,34
,15,32,1016,2,2,34
,15,32,1018,2,2,34
,15,32,1019,2,2,34
,15,32,1388,3,2,44
,15,32,1389,3,2,44
,15,32,1390,1,2,44
,15,32,1391,1,2,44
,15,32,1392,1,2,44
,15,32,1393,1,2,44
,15,32,1394,3,2,44
,15,32,1395,2,2,44
,15,32,1396,3,2,44
,15,32,1397,2,2,44
,15,32,1398,2,2,44
,15,32,1399,2,2,44
,15,32,1400,2,2,44
,15,32,1401,2,2,44
,15,32,1402,2,2,44
,15,32,1403,2,2,44
,15,32,1404,2,2,44
,15,32,1405,2,2,44
,15,32,1407,2,2,44
,15,32,1409,2,2,44
,15,32,1411,2,2,44
,16,32,1,3,2,1
,16,32,2,3,2,1
,16,32,3,1,2,1
,16,32,4,3,2,1
,16,32,5,2,2,1
,16,32,6,2,2,1
,16,32,7,2,2,1
,16,32,8,2,2,1
,16,32,9,2,2,1
,16,32,10,2,2,1
,16,32,13,2,2,1
,16,32,22,3,2,3
,16,32,23,3,2,3
,16,32,24,3,2,3
,16,32,26,2,2,3
,16,32,27,2,2,3
,16,32,28,2,2,3
,16,32,29,2,2,3
,16,32,31,3,2,4
,16,32,32,3,2,4
,16,32,33,3,2,4
,16,32,34,1,2,4
,16,32,35,3,2,4
,16,32,36,3,2,4
,16,32,37,2,2,4
,16,32,38,2,2,4
,16,32,39,2,2,4
,16,32,349,3,2,11
,16,32,350,3,2,11
,16,32,351,1,2,11
,16,32,352,1,2,11
,16,32,353,3,2,11
,16,32,354,2,2,11
,16,32,356,2,2,11
,16,32,742,3,2,23
,16,32,743,1,2,23
,16,32,744,1,2,23
,16,32,745,1,2,23
,16,32,746,1,2,23
,16,32,747,1,2,23
,16,32,748,1,2,23
,16,32,749,1,2,23
,16,32,750,2,2,23
,16,32,751,2,2,23
,16,32,752,2,2,23
,16,32,753,2,2,23
,16,32,754,2,2,23
,16,32,755,2,2,23
,16,32,756,2,2,23
,16,32,757,2,2,23
,16,32,758,2,2,23
,16,32,761,2,2,23
,16,32,762,2,2,23
,16,32,876,3,2,28
,16,32,877,3,2,28
,16,32,878,2,2,28
,16,32,879,2,2,28
,16,32,880,2,2,28
,16,32,883,2,2,28
,16,32,906,3,2,30
,16,32,907,1,2,30
,16,32,908,3,2,30
,16,32,909,2,2,30
,16,32,911,2,2,30
,16,32,913,2,2,30
,16,32,954,1,2,33
,16,32,955,3,2,33
,16,32,956,3,2,33
,16,32,957,3,2,33
,16,32,958,2,2,33
,16,32,960,2,2,33
,16,32,961,2,2,33
,16,32,962,2,2,33
,16,32,963,2,2,33
,16,32,964,2,2,33
,16,32,1412,3,2,45
,16,32,1413,1,2,45
,16,32,1414,1,2,45
,16,32,1415,3,2,45
,16,32,1416,3,2,45
,16,32,1417,1,2,45
,16,32,1418,1,2,45
,16,32,1419,3,2,45
,16,32,1420,2,2,45
,16,32,1422,2,2,45
,16,32,1423,2,2,45
,16,32,1425,2,2,45
,16,32,1427,2,2,45
,16,32,1428,2,2,45
,16,32,1429,2,2,45
,16,32,1430,2,2,45
,16,32,1431,2,2,45
,16,32,1432,2,2,45
,16,32,1465,3,2,47
,16,32,1466,1,2,47
,16,32,1467,1,2,47
,16,32,1468,3,2,47
,16,32,1475,2,2,47
,16,32,1476,2,2,47
,16,32,1478,3,2,47
,16,32,1479,3,2,47
,16,32,1480,3,2,47
,16,32,1481,1,2,47
,16,32,1484,2,2,47
,16,32,1485,3,2,48
,16,32,1486,1,2,48
,16,32,1487,1,2,48
,16,32,1488,1,2,48
,16,32,1489,1,2,48
,16,32,1490,1,2,48
,16,32,1491,1,2,48
,16,32,1492,1,2,48
,16,32,1493,1,2,48
,16,32,1494,1,2,48
,16,32,1495,1,2,48
,16,32,1496,1,2,48
,16,32,1497,1,2,48
,16,32,1498,1,2,48
,16,32,1499,1,2,48
,16,32,1501,2,2,48
,16,32,1502,2,2,48
,16,32,1503,2,2,48
,16,32,1504,2,2,48
,16,32,1505,2,2,48
,16,32,1506,2,2,48
,16,32,1507,2,2,48
,16,32,1508,3,2,48
,16,32,1510,2,2,48
,16,32,1511,2,2,48
,16,32,1512,2,2,48
,16,32,1513,2,2,48
,16,32,1514,2,2,48
,16,32,1515,2,2,48
,16,32,1517,2,2,48
,16,32,1518,2,2,48
,16,32,1519,2,2,48
,16,32,1520,2,2,48
,16,32,1521,2,2,48
,16,32,1522,2,2,48
,16,32,1523,2,2,48
,16,32,1524,2,2,48
,16,32,1470,3,2,58
,16,32,1471,1,2,58
,16,32,1472,3,2,58
,16,32,1473,2,2,58
,16,32,1474,2,2,58
,16,32,1482,2,2,58
,16,32,1483,2,2,58
,17,32,61,3,3,6
,17,32,62,1,3,6
,17,32,63,1,3,6
,17,32,64,1,3,6
,17,32,65,1,3,6
,17,32,66,3,3,6
,17,32,67,1,3,6
,17,32,68,2,3,6
,17,32,69,2,3,6
,17,32,70,2,3,6
,17,32,71,2,3,6
,17,32,718,1,1,22
,17,32,719,3,1,22
,17,32,720,1,1,22
,17,32,721,1,1,22
,17,32,722,1,1,22
,17,32,723,1,1,22
,17,32,724,3,1,22
,17,32,725,1,1,22
,17,32,726,1,1,22
,17,32,727,1,1,22
,17,32,728,1,1,22
,17,32,729,1,1,22
,17,32,730,1,1,22
,17,32,731,1,1,22
,17,32,732,2,1,22
,17,32,733,3,1,22
,17,32,734,1,1,22
,17,32,735,2,1,22
,17,32,736,1,1,22
,17,32,737,1,1,22
,17,32,738,2,1,22
,17,32,739,2,1,22
,17,32,740,2,1,22
,17,32,1192,3,3,39
,17,32,1193,1,3,39
,17,32,1194,1,3,39
,17,32,1195,1,3,39
,17,32,1196,1,3,39
,17,32,1197,1,3,39
,17,32,1198,1,3,39
,17,32,1199,1,3,39
,17,32,1200,1,3,39
,17,32,1201,1,3,39
,17,32,1202,1,3,39
,17,32,1203,3,3,39
,17,32,1204,1,3,39
,17,32,1205,1,3,39
,17,32,1206,1,3,39
,17,32,1207,1,3,39
,17,32,1208,1,3,39
,17,32,1209,1,3,39
,17,32,1210,1,3,39
,17,32,1211,1,3,39
,17,32,1212,1,3,39
,17,32,1213,1,3,39
,17,32,1214,1,3,39
,17,32,1216,1,3,39
,17,32,1217,1,3,39
,17,32,1218,1,3,39
,17,32,1219,1,3,39
,17,32,1220,3,3,39
,17,32,1221,1,3,39
,17,32,1222,1,3,39
,17,32,1223,1,3,39
,17,32,1224,1,3,39
,17,32,1225,3,3,39
,17,32,1226,3,3,39
,17,32,1227,3,3,39
,17,32,1228,1,3,39
,17,32,1229,3,3,39
,17,32,1230,1,3,39
,17,32,1231,1,3,39
,17,32,1232,3,3,39
,17,32,1233,1,3,39
,17,32,1234,3,3,39
,17,32,1235,2,3,39
,17,32,1236,1,3,39
,17,32,1237,1,3,39
,17,32,1238,1,3,39
,17,32,1239,1,3,39
,17,32,1240,2,3,39
,17,32,1241,1,3,39
,17,32,1242,3,3,39
,17,32,1243,2,3,39
,17,32,1244,1,3,39
,17,32,1245,1,3,39
,17,32,1246,1,3,39
,17,32,1247,1,3,39
,17,32,1248,2,3,39
,17,32,1249,2,3,39
,17,32,1250,2,3,39
,17,32,1251,2,3,39
,17,32,1252,2,3,39
,17,32,1253,2,3,39
,17,32,1255,2,3,39
,17,32,1910,3,3,39
,17,32,1911,3,3,39
,18,32,114,3,1,9
,18,32,115,3,1,9
,18,32,116,1,1,9
,18,32,117,1,1,9
,18,32,118,1,1,9
,18,32,119,3,1,9
,18,32,120,1,1,9
,18,32,121,3,1,9
,18,32,122,3,1,9
,18,32,123,2,1,9
,18,32,124,2,1,9
,18,32,125,2,1,9
,18,32,126,2,1,9
,18,32,127,2,1,9
,18,32,128,2,1,9
,18,32,129,1,1,9
,18,32,130,1,1,9
,18,32,131,2,1,9
,18,32,132,2,1,9
,18,32,133,2,1,9
,18,32,134,2,1,9
,18,32,708,3,1,21
,18,32,709,1,1,21
,18,32,710,3,1,21
,18,32,711,2,1,21
,18,32,712,2,1,21
,18,32,713,2,1,21
,18,32,714,2,1,21
,18,32,715,2,1,21
,18,32,716,2,1,21
,18,32,717,2,1,21
,18,32,884,1,1,29
,18,32,885,3,1,29
,18,32,886,1,1,29
,18,32,887,1,1,29
,18,32,888,1,1,29
,18,32,889,1,1,29
,18,32,890,1,1,29
,18,32,891,1,1,29
,18,32,892,1,1,29
,18,32,893,1,1,29
,18,32,894,1,1,29
,18,32,895,3,1,29
,18,32,896,1,1,29
,18,32,897,3,1,29
,18,32,898,3,1,29
,18,32,899,2,1,29
,18,32,900,1,1,29
,18,32,901,3,1,29
,18,32,902,2,1,29
,18,32,904,2,1,29
,18,32,1952,2,1,29
,18,32,1953,2,1,29
,18,32,1289,3,1,42
,18,32,1290,3,1,42
,18,32,1291,3,1,42
,18,32,1292,1,1,42
,18,32,1293,1,1,42
,18,32,1294,1,1,42
,18,32,1295,1,1,42
,18,32,1296,1,1,42
,18,32,1297,1,1,42
,18,32,1298,1,1,42
,18,32,1299,1,1,42
,18,32,1300,1,1,42
,18,32,1301,1,1,42
,18,32,1302,3,1,42
,18,32,1303,1,1,42
,18,32,1304,1,1,42
,18,32,1305,3,1,42
,18,32,1306,1,1,42
,18,32,1307,2,1,42
,18,32,1308,1,1,42
,18,32,1309,1,1,42
,18,32,1310,2,1,42
,18,32,1311,3,1,42
,18,32,1312,1,1,42
,18,32,1313,3,1,42
,18,32,1314,1,1,42
,18,32,1315,1,1,42
,18,32,1316,1,1,42
,18,32,1317,1,1,42
,18,32,1318,1,1,42
,18,32,1319,2,1,42
,18,32,1320,2,1,42
,18,32,1321,2,1,42
,18,32,1322,1,1,42
,18,32,1323,1,1,42
,18,32,1324,2,1,42
,18,32,1325,2,1,42
,18,32,1326,2,1,42
,18,32,1327,1,1,42
,18,32,1328,1,1,42
,18,32,1329,2,1,42
,18,32,1330,2,1,42
,18,32,1331,2,1,42
,18,32,1333,2,1,42
,18,32,1334,1,1,42
,18,32,1335,1,1,42
,18,32,1336,3,1,42
,18,32,1337,2,1,42
,18,32,1338,2,1,42
,18,32,1339,2,1,42
,18,32,1340,2,1,42
,18,32,1341,2,1,42
,18,32,1342,2,1,42
,18,32,1343,2,1,42
,18,32,1344,2,1,42
,18,32,1345,3,1,42
,18,32,1346,3,1,42
,18,32,1347,2,1,42
,18,32,1348,2,1,42
,18,32,1349,2,1,42
,18,32,1350,2,1,42
,18,32,1351,2,1,42
,18,32,1352,2,1,42
,18,32,1353,2,1,42
,18,32,1354,2,1,42
,18,32,1355,3,1,42
,18,32,1356,1,1,42
,18,32,1357,2,1,42
,18,32,1358,2,1,42
,18,32,1359,1,1,42
,18,32,1360,3,1,42
,18,32,1361,3,1,42
,18,32,1362,1,1,42
,18,32,1363,2,1,42
,18,32,1364,2,1,42
,18,32,1365,2,1,42
,18,32,1366,1,1,42
,18,32,1367,2,1,42
,18,32,1368,2,1,42
,18,32,1369,2,1,42
,18,32,1370,2,1,42
,18,32,1371,2,1,42
,18,32,1372,2,1,42
,18,32,1373,2,1,42
,18,32,1375,2,1,42
,18,32,1377,2,1,42
,18,32,1378,2,1,42
,18,32,1381,2,1,42
,18,32,1383,2,1,42
